"OTU","average","overall","sd","ratio","ava","avb","ord","cusum","p","contribution","comparison"
"Candidatus Odinarchaeota",0.000257278553066147,0.310882552276766,0.000212740093346433,1.20935621028983,0.00244147105579255,0.0012691316859075,97,0.900254594357105,8e-04,0.00229832106958383,"Sediment_Plant Host"
"Candidatus Omnitrophica",0.0032845972405175,0.310882552276766,0.00197698118285774,1.66142058862169,0.0447736736507829,0.0205520875008345,92,0.902550992715039,2e-04,0.00229639835793316,"Sediment_Plant Host"
"Candidatus Pacebacteria",0.000713910182558472,0.310882552276766,0.000406868086545945,1.7546477744645,0.00955204213778837,0.00526633034021704,75,0.904818668579107,0.001,0.00226767586406817,"Sediment_Plant Host"
"Candidatus Peregrinibacteria",0.00141351595484376,0.310882552276766,0.000945281763682248,1.49533822522669,0.0225520068474494,0.0130013591195782,70,0.909272390275548,0.0114,0.00218868344070899,"Sediment_Plant Host"
"Candidatus Portnoybacteria",0.000749488364566179,0.310882552276766,0.000430717330744292,1.74009335373397,0.00970071451479924,0.00509350560180509,71,0.911395774659266,4e-04,0.00212338438371795,"Sediment_Plant Host"
"Candidatus Ratteibacteria",0.000450753927944017,0.310882552276766,0.000241241002880144,1.86847974665387,0.00537435651155445,0.00204401317354821,108,0.913501849983344,2e-04,0.00210607532407747,"Sediment_Plant Host"
"Candidatus Raymondbacteria",0.000714507920063648,0.310882552276766,0.000402657452147885,1.77448080558864,0.00844307226406847,0.00316744801297278,63,0.915576456302623,2e-04,0.00207460631927969,"Sediment_Plant Host"
"Candidatus Riflebacteria",0.000717856265439569,0.310882552276766,0.000419091839751802,1.71288533287764,0.00885727214980742,0.00425807149967569,101,0.917605039609888,0.0042,0.00202858330726474,"Sediment_Plant Host"
"Candidatus Roizmanbacteria",0.00126801339889404,0.310882552276766,0.000852844288320584,1.48680528938172,0.0170400959794383,0.012712696968869,8,0.919612275268336,0.0148,0.00200723565844796,"Sediment_Plant Host"
"Candidatus Ryanbacteria",0.000630651156068517,0.310882552276766,0.000453661784832963,1.39013506791347,0.00771896960960156,0.00411832131250298,113,0.923623035042594,2e-04,0.00200369760548957,"Sediment_Plant Host"
"Candidatus Schekmanbacteria",0.00115647045224152,0.310882552276766,0.000663571459492867,1.74279715575072,0.0136119335994109,0.00531512098183842,68,0.92760688692622,2e-04,0.00199063706268732,"Sediment_Plant Host"
"Candidatus Shapirobacteria",0.000733094186548671,0.310882552276766,0.000504646730537887,1.45268787487692,0.00933612890776825,0.00596621710146807,30,0.929589449335418,0.0058,0.00198256240919836,"Sediment_Plant Host"
"Candidatus Spechtbacteria",0.000479772491618637,0.310882552276766,0.000373511045948914,1.28449344891465,0.00570555493079248,0.00295372269789799,80,0.931543556674345,4e-04,0.00195410733892665,"Sediment_Plant Host"
"Candidatus Sumerlaeota",0.000509555385905214,0.310882552276766,0.00033774637650182,1.50869238386179,0.00631595464297039,0.00259309607773773,77,0.935348822355772,0.0036,0.0018880964604463,"Sediment_Plant Host"
"Candidatus Sungbacteria",0.00065474207203627,0.310882552276766,0.000523468031821441,1.25077756851369,0.0097252782836035,0.00511339449483065,126,0.937199090888127,0.0168,0.00185026853235504,"Sediment_Plant Host"
"Candidatus Tagabacteria",0.000460257006710419,0.310882552276766,0.000455252051359784,1.01099381174821,0.00464703928359337,0.00281081226781709,73,0.939020993759559,0.0014,0.00182190287143258,"Sediment_Plant Host"
"Candidatus Taylorbacteria",0.00166772820353291,0.310882552276766,0.00479626859621599,0.347713679932076,0.0110464301256645,0.0126951607103264,32,0.940837379798065,0.005,0.00181638603850576,"Sediment_Plant Host"
"Candidatus Tectomicrobia",0.00101596087483354,0.310882552276766,0.000829519804357584,1.224757829164,0.0147241504027094,0.00792840874073997,83,0.942611742509536,6e-04,0.00177436271147047,"Sediment_Plant Host"
"Candidatus Thorarchaeota",0.00185883925383765,0.310882552276766,0.00178942505063987,1.03879134427729,0.0153970165405206,0.00060302901844456,124,0.947719187138991,2e-04,0.00168709545699441,"Sediment_Plant Host"
"Candidatus Uhrbacteria",0.00128279261677269,0.310882552276766,0.000916802366950285,1.39920299403224,0.0197967431459235,0.0115774151608339,139,0.94937052919111,0.014,0.00165134205211892,"Sediment_Plant Host"
"Candidatus Vogelbacteria",0.000720911281150911,0.310882552276766,0.00146469948666951,0.492190574047479,0.00679175214459899,0.0059463692750243,33,0.952647545938939,0.0028,0.00163795600873784,"Sediment_Plant Host"
"Candidatus Wildermuthbacteria",0.000495106519819855,0.310882552276766,0.000318940018357733,1.55234994457337,0.00671703920845491,0.00339445260098603,119,0.955864872514288,0.0172,0.00159258381081195,"Sediment_Plant Host"
"Candidatus Wirthbacteria",0.000381083842511254,0.310882552276766,0.000249465136300303,1.52760360891676,0.00472434315682699,0.00195991569851091,25,0.957445992036542,0.0064,0.00158111952225426,"Sediment_Plant Host"
"Candidatus Woesearchaeota",0.00136543858626849,0.310882552276766,0.000752594496452893,1.81430849242725,0.0152009663409652,0.00617247374711374,105,0.958989251663385,2e-04,0.00154325962684299,"Sediment_Plant Host"
"Candidatus Woesebacteria",0.00210331518749347,0.310882552276766,0.00491678451922235,0.427782665534859,0.0166070304064897,0.0178477637550788,49,0.960491332897727,0.0048,0.00150208123434203,"Sediment_Plant Host"
"Candidatus Wolfebacteria",0.000776680750380282,0.310882552276766,0.000505688168051673,1.53588871452677,0.00996118924193884,0.0055693532137133,56,0.961978661460353,0.014,0.0014873285626259,"Sediment_Plant Host"
"Candidatus Woykebacteria",0.000524488541604932,0.310882552276766,0.00038499834304455,1.36231376337181,0.00704078863168974,0.0042337045879289,109,0.963459146625377,0.0178,0.00148048516502353,"Sediment_Plant Host"
"Candidatus Yanofskybacteria",0.00103903935835122,0.310882552276766,0.000788943009346112,1.31700179359266,0.0135753870096813,0.00851911911010202,43,0.964930813257406,0.0016,0.0014716666320298,"Sediment_Plant Host"
"Candidatus Zambryskibacteria",0.000938602470771143,0.310882552276766,0.000948046240205943,0.990038703773827,0.0111764792281519,0.00647835782448941,40,0.967776649939709,0.0018,0.00139591958453367,"Sediment_Plant Host"
"Chlorobiota",0.00221718329360993,0.310882552276766,0.0016563704355687,1.33857936968591,0.0294021864956043,0.0128366527306658,112,0.970543262891765,2e-04,0.0013776171572929,"Sediment_Plant Host"
"Chloroflexota",0.00788658279739992,0.310882552276766,0.00637920804521239,1.23629496663286,0.110098098930437,0.0613912123154148,21,0.971896051419433,2e-04,0.00135278852766885,"Sediment_Plant Host"
"Chrysiogenota",0.000827789520766923,0.310882552276766,0.000422522047405575,1.95916290250373,0.00957216030974771,0.00331125952669948,61,0.973240853987677,2e-04,0.00134480256824376,"Sediment_Plant Host"
"Elusimicrobiota",0.00327134445811673,0.310882552276766,0.00217844352472465,1.50168889897213,0.0509477741160532,0.0273142306740892,17,0.980801262801429,0.005,0.00123361762250651,"Sediment_Plant Host"
"Ignavibacteriota",0.00423430276690878,0.310882552276766,0.00255852210105935,1.65497994531905,0.0496585083988396,0.0186543534611888,66,0.986876442418623,2e-04,0.00119739426431598,"Sediment_Plant Host"
"Kiritimatiellota",0.00179437291073494,0.310882552276766,0.00102129314187277,1.75696167649237,0.0200597332091888,0.00633645610091723,47,0.98804249437891,2e-04,0.0011660519602873,"Sediment_Plant Host"
"Lentisphaerota",0.00268743360311358,0.310882552276766,0.00147179134286468,1.82596100740937,0.035533414971979,0.0154825170487264,10,0.989146319004448,2e-04,0.0011038246255376,"Sediment_Plant Host"
"Nanoarchaeota",0.000431814557777604,0.310882552276766,0.000369465602540994,1.16875442479031,0.00398446535861138,0.00247511141606849,15,0.992228298403011,0.0064,0.000921097626200407,"Sediment_Plant Host"
"Nitrososphaerota",0.00928943314674193,0.310882552276766,0.00877702353083258,1.05838079550651,0.0951182044558066,0.0446027294154419,84,0.993112513278778,0.0022,0.000884214875767175,"Sediment_Plant Host"
"Nitrospinota",0.00187132196113058,0.310882552276766,0.00120746994888101,1.54978760578246,0.0218084407641543,0.00838697642843056,90,0.993940088037097,2e-04,0.000827574758319183,"Sediment_Plant Host"
"Nitrospirota",0.00467319454188477,0.310882552276766,0.00381866276871548,1.22377775282229,0.0653661473029034,0.0325847102446168,132,0.994745131299283,0.0046,0.000805043262185667,"Sediment_Plant Host"
"Planctomycetota",0.0108223445549926,0.310882552276766,0.00807691327189804,1.33991095244846,0.161476956428198,0.0866963880181775,37,0.995506557632516,0.0016,0.000761426333233395,"Sediment_Plant Host"
"Thermodesulfobacteriota",0.0166589466907098,0.310882552276766,0.00896795252637337,1.85760870630375,0.183583299824004,0.0555488833587812,35,0.99824031436439,2e-04,0.000654896502265467,"Sediment_Plant Host"
"Aquificota",0.000950185344532337,0.267996513027332,0.000580732747138416,1.63618350990953,0.0126083281989695,0.00548927764557463,152,0.168281176577618,2e-04,0.0532977564403685,"Sediment_Freshwater"
"Armatimonadota",0.00166512375282519,0.267996513027332,0.00105016603819739,1.58558141499546,0.0306208957114598,0.018771144051667,6,0.221145779169085,0.0484,0.0528646025914667,"Sediment_Freshwater"
"Atribacterota",0.0027149506013683,0.267996513027332,0.00372246235187574,0.729342662122625,0.0257493245570791,0.00404957667935576,7,0.27277778514421,2e-04,0.051632005975125,"Sediment_Freshwater"
"Calditrichota",0.00134386836375644,0.267996513027332,0.000672660432369174,1.99784066237285,0.015589724815786,0.00528026546032133,130,0.450944484844472,2e-04,0.0237152212491242,"Sediment_Freshwater"
